Locality,Zip Code,Type of Property,Subtype of Property,Price,Number of Rooms,Livable Space (m2),Fully Equipped Kitchen,Furnished,Open Fire,Terrace,Garden,Swimming Pool,Surface of the Land (m2),PEB,Primary Energy Consumption (kWh/m2),State of the Building,Url,Price/m2,Price/m2 Ratio,Price Ratio,Zip Code Score,Type of Property Score,Number of Rooms Score,Livable Space (m2) Score,Surface of the Land (m2) Score,State of the Building Score,Primary Energy Consumption (kWh/m2) Score
Hove,2540,Apartment,apartment,440000,3,104,0,0,0,1,0,0,0,6,90,3,https://www.immoweb.be/en/classified/apartment/for-sale/hove/2540/20300693,4230.7692307692305,0.01755717437104836,0.176,0.27709999999999996,0.47654732029513713,0.36599695373253655,0.14503225263157896,0.13700230701200253,0.783305349684755,0.22467279309384572
Antwerpen,2610,Apartment,apartment,235000,2,85,0,0,0,0,0,0,0,5,124,5,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2610/20321907,2764.705882352941,0.011473190952631602,0.094,0.19331652173913041,0.47654732029513713,0.2396759183972921,0.11700902285714285,0.13700230701200253,1.0,0.17149452578815458
Maldegem,9990,Apartment,apartment,265000,2,72,0,0,0,0,0,0,0,6,18,3,https://www.immoweb.be/en/classified/apartment/for-sale/maldegem/9990/11012540,3680.5555555555557,0.015273854976833739,0.106,0.2327566666666667,0.47654732029513713,0.2396759183972921,0.10308051282051281,0.13700230701200253,0.783305349684755,0.22383408521303255
Bruxelles,1000,Apartment,apartment,249000,2,83,1,0,0,0,0,0,0,0,589,3,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20219460,3000.0,0.012449632735834293,0.0996,0.20235238095238095,0.47654732029513713,0.2396759183972921,0.1098032606060606,0.13700230701200253,0.783305349684755,0.12481203007518796
Tubize,1480,Apartment,apartment,195000,2,70,1,0,0,1,0,0,0,4,223,3,https://www.immoweb.be/en/classified/apartment/for-sale/tubize/1480/20300668,2785.714285714286,0.011560373254703271,0.078,0.11533333333333333,0.47654732029513713,0.2396759183972921,0.09711912328767124,0.13700230701200253,0.783305349684755,0.3276691729323308
Schaerbeek,1030,Apartment,apartment,390000,2,121,1,0,0,0,0,0,0,1,332,5,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20300656,3223.1404958677685,0.013375638476516181,0.156,0.18783947368421053,0.47654732029513713,0.2396759183972921,0.15966176666666668,0.13700230701200253,1.0,0.24360902255639094
Namur,5000,Apartment,apartment,249000,3,82,0,0,0,1,0,0,0,3,264,3,https://www.immoweb.be/en/classified/apartment/for-sale/namur/5000/20249749,3036.5853658536585,0.012601457525295685,0.0996,0.14439750476190477,0.47654732029513713,0.36599695373253655,0.10900685957446808,0.13700230701200253,0.783305349684755,0.38145363408521293
Bavikhove,8531,House,house,385000,3,132,0,0,0,0,0,0,410,6,0,3,https://www.immoweb.be/en/classified/house/for-sale/bavikhove/8531/20300616,2916.6666666666665,0.012103809604283339,0.154,0.2288,1.0,0.36599695373253655,0.17250068571428573,0.20786666666666664,0.783305349684755,0.2372536722133202
Bredene,8450,Apartment,apartment,135000,1,45,1,0,0,0,0,0,0,5,179,3,https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/11455768,3000.0,0.012449632735834293,0.054,0.12282142857142857,0.47654732029513713,0.1655308767042207,0.06618473684210525,0.13700230701200253,0.783305349684755,0.23315073397780162
Oupeye,4682,House,mixed-use-building,549000,4,200,1,0,0,1,1,0,1900,5,150,5,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/oupeye/4682/20308241,2745.0,0.011391413953288378,0.2196,0.20319999999999996,1.0,0.5356062052779402,0.2631299142857143,0.3581,1.0,0.22727130325814537
Brussel,1000,Apartment,apartment,349000,2,82,1,0,0,0,0,0,0,0,368,5,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20222175,4256.09756097561,0.017662283840675478,0.1396,0.20235238095238095,0.47654732029513713,0.2396759183972921,0.10900685957446808,0.13700230701200253,1.0,0.2836376655925528
Brussels,1000,Apartment,apartment,355000,2,95,1,0,0,1,0,0,0,6,44,0,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20258187,3736.842105263158,0.015507437267442714,0.142,0.20235238095238095,0.47654732029513713,0.2396759183972921,0.12839705753424657,0.13700230701200253,0.7864438202662855,0.19206349206349205
Liege,4031,Apartment,apartment,384500,2,110,1,0,0,1,0,0,0,6,51,5,https://www.immoweb.be/en/classified/apartment/for-sale/liege/4031/20184563,3495.4545454545455,0.014505708445237228,0.1538,0.1538,0.47654732029513713,0.2396759183972921,0.14806463880597015,0.13700230701200253,1.0,0.22525553884711777
Maldegem,9990,House,house,599500,5,200,1,0,0,1,0,0,355,6,27,5,https://www.immoweb.be/en/classified/house/for-sale/maldegem/9990/20308228,2997.5,0.012439258041887764,0.2398,0.2327566666666667,1.0,0.7251596118954756,0.2631299142857143,0.27235,1.0,0.26531265664160397
Zemst,1980,House,villa,1295000,4,402,1,0,0,1,1,0,1450,6,81,5,https://www.immoweb.be/en/classified/villa/for-sale/zemst/1980/20288729,3221.3930348258705,0.013368386727118911,0.518,0.3008,1.0,0.5356062052779402,0.518,0.351,1.0,0.24611528822055134
Namur,5000,House,exceptional-property,895000,6,300,1,0,1,1,0,1,6054,4,240,0,https://www.immoweb.be/en/classified/exceptional-property/for-sale/namur/5000/20294871,2983.3333333333335,0.012380468109524102,0.358,0.14439750476190477,1.0,0.8479828830964767,0.4140258064516129,0.358,0.7864438202662855,0.2900375939849624
Gentbrugge,9050,Apartment,apartment,160000,1,43,1,0,0,0,0,0,0,4,233,3,https://www.immoweb.be/en/classified/apartment/for-sale/gentbrugge/9050/20235919,3720.9302325581393,0.01544140494367044,0.064,0.15319526315789472,0.47654732029513713,0.1655308767042207,0.06568888888888888,0.13700230701200253,0.783305349684755,0.3062298603651987
Braine-lalleud,1420,House,house,1085000,5,375,1,0,0,0,0,1,1000,5,167,5,https://www.immoweb.be/en/classified/house/for-sale/braine-l%27alleud/1420/20216847,2893.3333333333335,0.012006979127449073,0.434,0.2252909090909091,1.0,0.7251596118954756,0.4828,0.28611864,1.0,0.29684505381099807
Wommelgem,2160,House,house,589000,3,190,0,0,0,0,0,0,372,0,0,0,https://www.immoweb.be/en/classified/house/for-sale/wommelgem/2160/20294786,3100.0,0.012864620493695435,0.2356,0.18545454545454546,1.0,0.36599695373253655,0.2519724137931034,0.21443760000000003,0.7864438202662855,0.2372536722133202
Ecaussinnes-denghien,7190,House,villa,550000,4,202,0,0,0,1,1,1,1260,5,135,3,https://www.immoweb.be/en/classified/villa/for-sale/ecaussinnes-d%27enghien/7190/20294779,2722.772277227723,0.011299171624932115,0.22,0.152,1.0,0.5356062052779402,0.26464444444444446,0.3658666666666666,0.783305349684755,0.21310418904403866
Braine-le-chcteau,1440,House,house,1200000,5,365,1,0,1,1,1,1,4303,6,61,5,https://www.immoweb.be/en/classified/house/for-sale/braine-le-ch%C3%82teau/1440/20215933,3287.671232876712,0.013643433135160867,0.48,0.381625,1.0,0.7251596118954756,0.5216666666666666,0.48,1.0,0.30758714969241285
Deinze,9800,House,house,995000,4,300,1,0,0,1,0,0,679,0,0,5,https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20294772,3316.6666666666665,0.013763760635727911,0.398,0.19569967692307694,1.0,0.5356062052779402,0.4140258064516129,0.28900000000000003,1.0,0.2372536722133202
